time,delta,seconds_remaining,replicated_game_state_time_remaining,is_overtime,ball_has_been_hit
209.0053,0.0379216,150,,,1
209.04001,0.034722902,150,,,1
209.07472,0.034722798,150,,,1
209.11314,0.0384311,150,,,1
209.14786,0.0347228,150,,,1
209.18257,0.0347229,150,,,1
209.21957,0.037008703,150,,,1
209.25583,0.0362647,150,,,1
209.29474,0.0389228,150,,,1
209.32945,0.0347229,150,,,1
209.36417,0.034723,150,,,1
209.39888,0.034722902,150,,,1
209.4336,0.034723,149,,,1
209.4683,0.034722902,149,,,1
209.50302,0.0347229,149,,,1
209.53773,0.034723002,149,,,1
209.57245,0.0347229,149,,,1
209.60716,0.0347227,149,,,1
209.64188,0.034723,149,,,1
209.67659,0.0347228,149,,,1
209.7113,0.0347229,149,,,1
