is_sleeping,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,quat_w,quat_x,quat_y,quat_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_num
0,2502.19,298.74,93.13,891.09,169.64,0.0,0.70009524,0.4217641,-0.57435113,0.045853242,-1.1688,5.8414,-0.7147,0
0,2531.72,304.36,93.13,882.69,168.12,0.0,0.76165694,0.40366986,-0.50682956,0.0072856727,-1.1647,5.8452,-0.6905,0
0,2575.49,312.7,93.13,870.15,165.84,0.0,0.83931196,0.36936426,-0.39574492,-0.05011517,-1.1591,5.8503003,-0.65569997,0
0,2575.49,312.7,93.13,870.15,165.84,0.0,0.83931196,0.36936426,-0.39574492,-0.05011517,-1.1591,5.8503003,-0.65569997,0
0,2639.96,325.0,93.13,851.34,162.42,0.0,0.91950846,0.30315906,-0.2122294,-0.1325048,-1.1521,5.8569,-0.6068,0
0,2668.17,330.38,93.13,843.01,160.9,0.0,0.94023407,0.2687185,-0.12632772,-0.16670793,-1.1493,5.8596,-0.5862,0
0,2696.1,335.71,93.13,834.69,159.38,0.0,0.95145464,0.23162374,-0.039007246,-0.1989042,-1.1469,5.862,-0.56630003,0
0,2737.47,343.61,93.13,822.21,157.05,0.0,0.95025307,0.1717575,0.09266406,-0.24275868,-1.1436,5.8653,-0.5377,0
0,2764.7,348.82,93.13,813.89,155.49,0.0,0.9374503,0.12958083,0.17957456,-0.26860523,-1.1416,5.8673997,-0.5194,0
0,2764.7,348.82,93.13,813.89,155.49,0.0,0.9374503,0.12958083,0.17957456,-0.26860523,-1.1416,5.8673997,-0.5194,0
0,2805.04,356.53,93.13,801.46,153.15,0.0,0.90058196,0.0639151,0.30639055,-0.3016485,-1.139,5.8702,-0.49310002,0
0,2831.58,361.6,93.13,793.18,151.59,0.0,0.8645972,0.019148914,0.38728586,-0.3195539,-1.1374,5.8719,-0.4763,0
0,2870.88,369.11,93.13,780.76,149.25,0.0,0.7944232,-0.048410375,0.50106794,-0.33982223,-1.1354,5.8742,-0.45220003,0
0,2896.73,374.05,93.13,772.5,147.69,0.0,0.7375349,-0.093079455,0.5707366,-0.34876686,-1.1342,5.8754997,-0.4368,0
0,2934.99,381.36,93.13,760.14,145.35,0.0,0.6384955,-0.15843228,0.66414756,-0.35514888,-1.1326001,5.8775,-0.41459998,0
0,2934.99,381.36,93.13,760.14,145.35,0.0,0.6384955,-0.15843228,0.66414756,-0.35514888,-1.1326001,5.8775,-0.41459998,0
0,3003.54,394.48,93.13,737.49,141.06,0.0,0.4213325,-0.2687509,0.7945488,-0.34488255,-1.1304001,5.8803997,-0.37669998,0
0,3003.54,394.48,93.13,737.49,141.06,0.0,0.4213325,-0.2687509,0.7945488,-0.34488255,-1.1304001,5.8803997,-0.37669998,0
0,3040.05,401.47,93.13,725.19,138.72,0.0,0.2883449,-0.32130182,0.8403905,-0.3276677,-1.1294999,5.8817997,-0.3575,0
0,3075.95,408.34,93.13,712.89,136.38,0.0,0.14889967,-0.3669096,0.86689866,-0.30280837,-1.1289,5.883,-0.3393,0
0,3099.54,412.85,93.13,704.69,134.82,0.0,0.053907674,-0.39293423,0.87350327,-0.28229192,-1.1285,5.8837,-0.32770002,0
0,3122.86,417.31,93.13,696.52,133.26,0.0,-0.04158056,-0.4151339,0.87115514,-0.25888917,-1.1280999,5.8844,-0.3165,0
0,3145.91,421.72,93.13,688.36,131.7,0.0,-0.13661563,-0.43327662,0.8598789,-0.232843,-1.1277,5.8851,-0.3057,0
0,3168.69,426.07,93.13,680.2,130.14,0.0,-0.23021573,-0.4471683,0.8397865,-0.2044501,-1.1273,5.8857,-0.2952,0
0,3202.34,432.5,93.13,667.96,127.8,0.0,-0.36588997,-0.45972204,0.7935847,-0.15812477,-1.127,5.8865004,-0.2801,0
0,3213.42,434.62,93.13,663.88,127.02,0.0,-0.4093938,-0.461648,0.7740522,-0.14184862,-1.127,5.8866997,-0.2753,0
0,3246.26,440.91,93.13,651.7,124.68,0.0,-0.5332102,-0.46056363,0.7037506,-0.091121145,-1.1269001,5.8873997,-0.2612,0
0,3267.81,445.04,93.13,643.58,123.12,0.0,-0.6091369,-0.45412222,0.6477421,-0.05617353,-1.1269001,5.8878,-0.2522,0
0,3267.81,445.04,93.13,643.58,123.12,0.0,-0.6091369,-0.45412222,0.6477421,-0.05617353,-1.1269001,5.8878,-0.2522,0
0,3315.32,454.13,93.13,625.31,119.61,0.0,0.7562532,0.42325845,-0.4983705,-0.023669753,-1.1268001,5.8886,-0.233,0
0,3335.99,458.08,93.13,617.23,118.05,0.0,0.8095756,0.40255854,-0.42316675,-0.058854744,-1.1266999,5.8889003,-0.225,0
0,3356.4,461.98,93.13,609.15,116.49,0.0,0.8546788,0.37782332,-0.343604,-0.09332762,-1.1266,5.8891997,-0.2172,0
0,3386.51,467.73,93.13,597.03,114.15,0.0,0.90594715,0.3336937,-0.21787779,-0.14295995,-1.1264,5.8897,-0.206,0
0,3386.51,467.73,93.13,597.03,114.15,0.0,0.90594715,0.3336937,-0.21787779,-0.14295995,-1.1264,5.8897,-0.206,0
0,3416.0,473.37,93.13,584.91,111.81,0.0,0.93656033,0.2820006,-0.08706965,-0.18907484,-1.1262001,5.8901,-0.19540001,0
0,3435.33,477.07,93.13,576.87,110.25,0.0,0.9451318,0.24389158,0.0014754769,-0.2173491,-1.1258999,5.8903003,-0.1886,0
0,3454.39,480.72,93.13,568.83,108.69,0.0,0.94411784,0.20331176,0.090036795,-0.24330895,-1.1258,5.8906,-0.1821,0
0,3482.48,486.09,93.13,556.77,106.35,0.0,0.92467946,0.13868724,0.22093125,-0.27735025,-1.1254001,5.8909,-0.1727,0
0,3482.48,486.09,93.13,556.77,106.35,0.0,0.92467946,0.13868724,0.22093125,-0.27735025,-1.1254001,5.8909,-0.1727,0
0,3509.97,491.34,93.13,544.71,104.02,0.0,0.8841761,0.070852816,0.34681934,-0.30484226,-1.1251,5.8912,-0.16370001,0
0,3527.99,494.78,93.13,539.22,102.96,0.0,0.84603095,0.024732528,0.42630112,-0.31919783,-1.125,5.8914003,-0.1599,0
0,3550.41,499.08,93.13,537.6,102.64,0.0,0.7867054,-0.032938056,0.5190812,-0.33251226,-1.1248001,5.8914003,-0.1591,0
0,3568.33,502.5,93.13,537.2,102.56,0.0,0.7304225,-0.078702286,0.587439,-0.33941764,-1.1238999,5.8871,-0.1591,0
0,3595.16,507.6,93.13,536.6,102.44,0.0,0.6326206,-0.14566275,0.67870706,-0.34340978,-1.1226001,5.8805,-0.1591,0
0,3613.04,511.0,93.13,536.2,102.36,0.0,0.5594668,-0.18854076,0.73117757,-0.34180212,-1.1216999,5.8761,-0.1591,0
0,3639.84,516.1,93.13,535.6,102.24,0.0,0.43965873,-0.24915695,0.79605126,-0.3330517,-1.1204,5.8696003,-0.1591,0
0,3657.68,519.5,93.13,535.2,102.16,0.0,0.35424796,-0.28652143,0.829481,-0.3230713,-1.1194999,5.8652,-0.1591,0
0,3657.68,519.5,93.13,535.2,102.16,0.0,0.35424796,-0.28652143,0.829481,-0.3230713,-1.1194999,5.8652,-0.1591,0
0,3684.44,524.6,93.13,534.6,102.04,0.0,0.2199494,-0.33708706,0.86411226,-0.3021664,-1.1182,5.8585997,-0.1591,0
0,3711.14,529.7,93.13,534.0,101.92,0.0,0.08091419,-0.3801107,0.8795301,-0.2745827,-1.1169,5.852,-0.1591,0
0,3711.14,529.7,93.13,534.0,101.92,0.0,0.08091419,-0.3801107,0.8795301,-0.2745827,-1.1169,5.852,-0.1591,0
0,3737.83,534.8,93.13,533.4,101.8,0.0,-0.05975028,-0.41466454,0.8754574,-0.24095142,-1.1156,5.8455,-0.1591,0
0,3755.59,538.2,93.13,533.0,101.72,0.0,-0.1529026,-0.43262386,0.8619753,-0.21553645,-1.1147,5.8410997,-0.1591,0
0,3755.59,538.2,93.13,533.0,101.72,0.0,-0.1529026,-0.43262386,0.8619753,-0.21553645,-1.1147,5.8410997,-0.1591,0
0,3795.54,545.85,93.13,532.1,101.54,0.0,-0.35538626,-0.45726204,0.8011111,-0.15110615,-1.1127,5.8312,-0.1591,0
0,3822.12,550.95,93.13,531.5,101.42,0.0,-0.4810316,-0.46115708,0.7383477,-0.10385291,-1.1114,5.8246,-0.1591,0
0,3822.12,550.95,93.13,531.5,101.42,0.0,-0.4810316,-0.46115708,0.7383477,-0.10385291,-1.1114,5.8246,-0.1591,0
0,3848.6,556.03,94.44,526.57,101.55,54.18,-0.59587103,-0.4549638,0.65953726,-0.054371666,-1.1029,5.8086,-0.1585,0
0,3874.86,561.13,97.08,523.93,101.44,52.91,0.6971502,0.43891963,-0.5668469,0.0039786627,-1.1014,5.7709002,-0.1579,0
0,3891.47,564.49,102.25,495.4,100.99,156.32,0.75602996,0.42286465,-0.49874273,-0.029323542,-1.1098,5.7311,-0.16049999,0
0,3907.77,567.85,107.78,473.01,100.55,203.32,0.80732495,0.4028121,-0.42677587,-0.06189745,-1.1177,5.6379,-0.16350001,0
0,3922.66,571.17,115.92,441.14,99.35,246.09,0.85090625,0.37865412,-0.3519282,-0.093413934,-1.1438,5.5951,-0.1767,0
0,3943.32,576.1,129.6,354.18,96.76,341.61,0.90117204,0.33594874,-0.23650606,-0.13817477,-1.1959,5.3765,-0.2168,0
0,3960.6,580.92,146.25,313.35,94.43,356.73,0.93345666,0.28607365,-0.120841205,-0.17949365,-1.2373,5.2006,-0.2583,0
0,3965.48,582.48,152.36,293.27,93.13,363.73,0.940315,0.26798484,-0.083104484,-0.19257607,-1.2590001,5.1671996,-0.2846,0
0,3965.48,582.48,152.36,293.27,93.13,363.73,0.940315,0.26798484,-0.083104484,-0.19257607,-1.2590001,5.1671996,-0.2846,0
0,3987.67,590.81,186.63,200.19,88.44,377.28,0.94571376,0.16094086,0.11585098,-0.25749192,-1.3224001,4.8406,-0.3858,0
0,3993.43,593.7,199.4,158.22,85.76,383.88,0.9353248,0.120112866,0.18219104,-0.27847236,-1.3513,4.606,-0.45,0
0,3999.3,603.0,218.08,258.02,698.82,833.94,0.936213,0.09819373,0.20747115,-0.26611823,0.108100004,-1.0965,2.7695,0
0,4002.5,635.75,258.05,-3.93,634.37,771.38,0.9457541,0.08786809,0.21308182,-0.22896414,-0.12109999,0.6425,1.0524,0
0,4002.38,656.88,283.29,-3.93,633.71,748.92,0.9474625,0.07975431,0.22424905,-0.21369678,-0.12109999,0.6425,1.0524,0
0,4002.26,678.0,307.78,-3.93,633.07,726.48,0.94876915,0.07160269,0.23530847,-0.19834314,-0.12109999,0.6425,1.0524,0
0,4002.26,678.0,307.78,-3.93,633.07,726.48,0.94876915,0.07160269,0.23530847,-0.19834314,-0.12109999,0.6425,1.0524,0
0,4002.02,720.15,354.53,-3.93,631.79,681.67,0.9501665,0.05520782,0.2571359,-0.16738228,-0.12109999,0.6425,1.0524,0
0,4002.02,720.15,354.53,-3.93,631.79,681.67,0.9501665,0.05520782,0.2571359,-0.16738228,-0.12109999,0.6425,1.0524,0
0,4001.78,762.22,398.29,-3.93,630.51,636.96,0.9499425,0.03872132,0.27852634,-0.1361355,-0.12109999,0.6425,1.0524,0
0,4001.6,793.72,429.17,-3.93,629.55,603.48,0.94871277,0.026313204,0.2942522,-0.112549365,-0.12109999,0.6425,1.0524,0
0,4001.45,819.92,453.62,-3.93,628.75,575.63,0.9469934,0.015955195,0.30714044,-0.09280972,-0.12109999,0.6425,1.0524,0
0,4001.33,840.87,472.34,-3.93,628.11,553.37,0.94516385,0.0076687033,0.31730422,-0.076970555,-0.12109999,0.6425,1.0524,0
0,4001.21,861.79,490.33,-3.93,627.47,531.13,0.9429313,-0.0006392834,0.32733324,-0.061099023,-0.12109999,0.6425,1.0524,0
0,4001.15,872.25,499.04,-3.93,627.15,520.02,0.9416639,-0.0047932765,0.33229646,-0.053152442,-0.12109999,0.6425,1.0524,0
0,4000.97,903.57,524.07,-3.93,626.19,486.72,0.9372585,-0.017233761,0.34697577,-0.029280385,-0.12109999,0.6425,1.0524,0
0,4000.97,903.57,524.07,-3.93,626.19,486.72,0.9372585,-0.017233761,0.34697577,-0.029280385,-0.12109999,0.6425,1.0524,0
0,4000.73,945.27,554.86,-3.93,624.91,442.41,0.9299855,-0.03379583,0.36603028,0.0025706205,-0.12109999,0.6425,1.0524,0
0,4000.61,966.08,569.14,-3.93,624.27,420.29,0.9257535,-0.0420607,0.37532553,0.018496145,-0.12109999,0.6425,1.0524,0
0,4000.49,986.88,582.69,-3.93,623.63,398.19,0.9211298,-0.050303992,0.3844535,0.034421667,-0.12109999,0.6425,1.0524,0
0,3997.7,1013.05,595.45,-234.86,1040.65,369.35,0.9142124,-0.046462853,0.39778414,0.061843503,1.7112,1.3486,1.7398,0
0,3993.78,1030.39,601.47,-234.74,1040.11,358.33,0.90926176,-0.038483907,0.40639424,0.08127564,1.7112,1.3486,1.7398,0
0,3978.16,1099.65,623.7,-234.26,1037.95,314.28,0.88457906,-0.006411758,0.43860134,0.15845385,1.7112,1.3486,1.7398,0
0,3978.16,1099.65,623.7,-234.26,1037.95,314.28,0.88457906,-0.006411758,0.43860134,0.15845385,1.7112,1.3486,1.7398,0
0,3956.71,1194.65,649.49,-233.6,1034.98,253.85,0.83822584,0.037723284,0.476651,0.2622178,1.7112,1.3486,1.7398,0
0,3952.81,1211.89,653.58,-233.48,1034.44,242.88,0.8283048,0.045702185,0.48274714,0.28067347,1.7112,1.3486,1.7398,0
0,3941.16,1263.57,664.77,-233.12,1032.82,210.0,0.7958764,0.06947714,0.49947107,0.33508557,1.7112,1.3486,1.7398,0
0,3937.28,1280.77,668.13,-233.0,1032.28,199.06,0.7842007,0.07733196,0.5045098,0.35287228,1.7112,1.3486,1.7398,0
0,3929.52,1315.16,674.31,-232.76,1031.2,177.18,0.7595845,0.09291222,0.5137673,0.3878685,1.7112,1.3486,1.7398,0
0,3917.88,1366.67,682.21,-232.4,1029.58,144.41,0.7196058,0.115888745,0.5255658,0.43876857,1.7112,1.3486,1.7398,0
0,3906.27,1418.11,688.48,-232.04,1027.97,111.69,0.67613596,0.1383042,0.53481245,0.48753232,1.7112,1.3486,1.7398,0
0,3898.55,1452.35,691.75,-231.8,1026.93,89.9,0.64531636,0.15288103,0.5395383,0.5187413,1.7112,1.3486,1.7398,0
0,3890.83,1486.56,694.29,-231.56,1025.89,68.14,0.61310756,0.16712338,0.543099,0.54882824,1.7112,1.3486,1.7398,0
0,3883.11,1520.73,696.11,-231.32,1024.85,46.39,0.5795695,0.18100959,0.54548347,0.57773906,1.7112,1.3486,1.7398,0
0,3871.54,1571.93,697.49,-230.96,1023.29,13.81,0.5269415,0.20110528,0.54685915,0.61873615,1.7112,1.3486,1.7398,0
0,3863.86,1606.02,697.49,-230.72,1022.25,-7.85,0.49041852,0.21396117,0.54629266,0.644418,1.7112,1.3486,1.7398,0
0,3863.86,1606.02,697.49,-230.72,1022.25,-7.85,0.49041852,0.21396117,0.54629266,0.644418,1.7112,1.3486,1.7398,0
0,3842.74,1699.59,693.78,-230.06,1019.39,-67.3,0.384761,0.24685873,0.5386751,0.70770675,1.7112,1.3486,1.7398,0
0,3835.06,1733.55,691.08,-229.82,1018.35,-88.87,0.34469378,0.257848,0.53371733,0.72790545,1.7112,1.3486,1.7398,0
0,3835.06,1733.55,691.08,-229.82,1018.35,-88.87,0.34469378,0.257848,0.53371733,0.72790545,1.7112,1.3486,1.7398,0
0,3823.6,1784.42,685.68,-229.46,1016.79,-121.19,0.2832252,0.27328253,0.5241254,0.7552435,1.7112,1.3486,1.7398,0
0,3807.45,1835.43,679.52,-580.29,1045.75,-93.21,0.23129465,0.28638658,0.5090954,0.778015,1.5231,0.5268,0.6668,0
0,3807.45,1835.43,679.52,-580.29,1045.75,-93.21,0.23129465,0.28638658,0.5090954,0.778015,1.5231,0.5268,0.6668,0
0,3746.16,1925.33,671.03,-751.98,1081.48,-123.91,0.17977418,0.3032292,0.47144493,0.8083767,1.5231,0.5268,0.6668,0
0,3746.16,1925.33,671.03,-751.98,1081.48,-123.91,0.17977418,0.3032292,0.47144493,0.8083767,1.5231,0.5268,0.6668,0
0,3696.08,1997.35,661.15,-750.46,1079.24,-166.92,0.13785104,0.31555092,0.43951845,0.8296073,1.5231,0.5268,0.6668,0
0,3683.58,2015.33,658.23,-750.08,1078.68,-177.66,0.12729342,0.3184695,0.4313022,0.83447707,1.5231,0.5268,0.6668,0
0,3658.59,2051.26,651.86,-749.32,1077.56,-199.12,0.106097184,0.32409635,0.4145998,0.84368944,1.5231,0.5268,0.6668,0
0,3614.93,2114.06,639.0,-747.99,1075.6,-236.63,0.068797395,0.3332891,0.38453984,0.85808766,1.5231,0.5268,0.6668,0
0,3602.47,2131.98,634.92,-747.61,1075.04,-247.33,0.05810491,0.3357545,0.3757625,0.8617977,1.5231,0.5268,0.6668,0
0,3577.57,2167.79,626.23,-746.85,1073.92,-268.73,0.036687482,0.34048036,0.3579704,0.86866814,1.5231,0.5268,0.6668,0
0,3552.69,2203.56,616.83,-746.09,1072.8,-290.09,0.015237687,0.34492037,0.33987615,0.874804,1.5231,0.5268,0.6668,0
0,3503.01,2275.0,595.89,-744.57,1070.56,-332.76,-0.027694315,0.35291544,0.30284077,0.8848566,1.5231,0.5268,0.6668,0
0,3503.01,2275.0,595.89,-744.57,1070.56,-332.76,-0.027694315,0.35291544,0.30284077,0.8848566,1.5231,0.5268,0.6668,0
0,3465.81,2328.48,578.32,-743.43,1068.88,-364.71,-0.059836596,0.35812682,0.27438307,0.89043736,1.5231,0.5268,0.6668,0
0,3428.67,2381.88,559.15,-742.29,1067.21,-396.61,-0.091860235,0.36265844,0.24541292,0.8943227,1.5231,0.5268,0.6668,0
0,3403.95,2417.43,545.49,-741.53,1066.13,-417.85,-0.113126606,0.365302,0.22583511,0.8959661,1.5231,0.5268,0.6668,0
0,3403.95,2417.43,545.49,-741.53,1066.13,-417.85,-0.113126606,0.365302,0.22583511,0.8959661,1.5231,0.5268,0.6668,0
0,3366.9,2470.69,523.67,-740.39,1064.51,-449.67,-0.14482656,0.36867914,0.1961205,0.897016,1.5231,0.5268,0.6668,0
0,3329.91,2523.87,500.26,-739.25,1062.89,-481.44,-0.17625678,0.37136033,0.16602823,0.8963591,1.5231,0.5268,0.6668,0
0,3317.59,2541.58,492.1,-738.87,1062.35,-492.02,-0.18665798,0.37209404,0.1559237,0.89576375,1.5231,0.5268,0.6668,0
0,3292.98,2576.97,475.26,-738.11,1061.27,-513.17,-0.2073525,0.37332943,0.1356176,0.8940011,1.5231,0.5268,0.6668,0
0,3292.98,2576.97,475.26,-738.11,1061.27,-513.17,-0.2073525,0.37332943,0.1356176,0.8940011,1.5231,0.5268,0.6668,0
0,3237.69,2656.46,434.8,-736.4,1058.84,-560.66,-0.25324082,0.37496406,0.08954587,0.88727254,1.5231,0.5268,0.6668,0
0,3200.9,2709.35,405.84,-735.26,1057.22,-592.27,-0.2832414,0.37515828,0.05860123,0.88067955,1.5231,0.5268,0.6668,0
0,3176.41,2744.57,385.66,-734.5,1056.14,-613.31,-0.30294862,0.37488854,0.037906706,0.8753535,1.5231,0.5268,0.6668,0
0,3139.72,2797.33,354.08,-733.36,1054.52,-644.83,-0.33202133,0.3738905,0.0068109306,0.86598,1.5231,0.5268,0.6668,0
0,3115.28,2832.46,332.15,-732.6,1053.44,-665.82,-0.35105425,0.37282774,-0.013926709,0.85881686,1.5231,0.5268,0.6668,0
0,3090.88,2867.55,309.52,-731.84,1052.36,-686.78,-0.36978507,0.37145746,-0.034659,0.8509272,1.5231,0.5268,0.6668,0
0,3066.5,2902.61,286.19,-731.08,1051.28,-707.73,-0.38820833,0.3697689,-0.05536431,0.8423183,1.5231,0.5268,0.6668,0
0,3066.5,2902.61,286.19,-731.08,1051.28,-707.73,-0.38820833,0.3697689,-0.05536431,0.8423183,1.5231,0.5268,0.6668,0
0,3029.98,2955.13,249.89,-729.94,1049.66,-739.11,-0.415231,0.3666561,-0.086325176,0.8280667,1.5231,0.5268,0.6668,0
0,2993.52,3007.56,212.02,-728.8,1048.04,-770.44,-0.44146058,0.36284187,-0.11712419,0.81224394,1.5231,0.5268,0.6668,0
0,2993.52,3007.56,212.02,-728.8,1048.04,-770.44,-0.44146058,0.36284187,-0.11712419,0.81224394,1.5231,0.5268,0.6668,0
0,2943.5,3057.28,174.98,-1876.66,874.48,-614.3,-0.45919874,0.30941164,-0.13995506,0.82086146,2.4942,-5.1471004,-1.8127,0
0,2849.76,3100.97,143.35,-1873.78,873.1,-645.82,-0.4541438,0.16586639,-0.14448129,0.86334634,2.4942,-5.1471004,-1.8127,0
0,2849.76,3100.97,143.35,-1873.78,873.1,-645.82,-0.4541438,0.16586639,-0.14448129,0.86334634,2.4942,-5.1471004,-1.8127,0
0,2740.57,3151.84,104.45,-1870.42,871.49,-682.53,-0.43538064,-0.0060826754,-0.14565197,0.8883649,2.4942,-5.1471004,-1.8127,0
0,2657.35,3187.36,106.52,-1561.1,629.59,399.13,-0.42912802,-0.1542513,-0.05419364,0.88832355,-1.7241,-5.6960998,-0.76199996,0
0,2605.34,3208.33,119.36,-1559.5,628.95,377.05,-0.4252869,-0.22604552,0.0141857015,0.876261,-1.7241,-5.6960998,-0.76199996,0
0,2527.43,3239.75,137.25,-1557.1,627.99,343.98,-0.41156793,-0.32929155,0.116277166,0.8418186,-1.7241,-5.6960998,-0.76199996,0
0,2527.43,3239.75,137.25,-1557.1,627.99,343.98,-0.41156793,-0.32929155,0.116277166,0.8418186,-1.7241,-5.6960998,-0.76199996,0
0,2397.85,3292.01,163.39,-1553.1,626.39,288.95,-0.36842018,-0.48386925,0.279519,0.74297124,-1.7241,-5.6960998,-0.76199996,0
0,2371.97,3302.45,168.07,-1552.3,626.07,277.97,-0.35692918,-0.5114529,0.3103881,0.71740973,-1.7241,-5.6960998,-0.76199996,0
0,2371.97,3302.45,168.07,-1552.3,626.07,277.97,-0.35692918,-0.5114529,0.3103881,0.71740973,-1.7241,-5.6960998,-0.76199996,0
0,2242.79,3354.55,188.72,-1548.3,624.47,223.12,0.28674263,0.6289272,-0.4516514,-0.5641279,-1.7241,-5.6960998,-0.76199996,0
0,2242.79,3354.55,188.72,-1548.3,624.47,223.12,0.28674263,0.6289272,-0.4516514,-0.5641279,-1.7241,-5.6960998,-0.76199996,0
0,2165.44,3385.75,198.92,-1545.9,623.51,190.28,0.23574544,0.6810168,-0.52341866,-0.45461315,-1.7241,-5.6960998,-0.76199996,0
0,2113.94,3406.51,204.8,-1544.3,622.87,168.41,0.19873697,0.70730203,-0.56482387,-0.3757679,-1.7241,-5.6960998,-0.76199996,0
0,2062.49,3427.27,209.96,-1542.7,622.23,146.57,0.15973781,0.7265188,-0.6005861,-0.29317325,-1.7241,-5.6960998,-0.76199996,0
0,1966.98,3460.42,215.39,-2024.41,348.47,30.45,0.122254685,0.73830426,-0.64571375,-0.15170497,-4.0352,-2.081,-0.19690001,0
0,1865.85,3477.82,215.96,-2021.29,347.93,-2.09,0.1615181,0.7259408,-0.6667967,-0.04800037,-4.0352,-2.081,-0.19690001,0
0,1865.85,3477.82,215.96,-2021.29,347.93,-2.09,0.1615181,0.7259408,-0.6667967,-0.04800037,-4.0352,-2.081,-0.19690001,0
0,1764.87,3495.22,214.91,-2018.17,347.39,-34.55,0.1986992,0.70422417,-0.6792749,0.056324627,-4.0352,-2.081,-0.19690001,0
0,1697.65,3506.78,213.31,-2016.09,347.03,-56.15,0.22209112,0.68468004,-0.682733,0.1255563,-4.0352,-2.081,-0.19690001,0
0,1596.94,3524.12,209.56,-2012.97,346.49,-88.52,-0.25475675,-0.64803356,0.6805899,-0.22792295,-4.0352,-2.081,-0.19690001,0
0,1496.38,3541.43,204.19,-2009.91,345.95,-120.84,-0.28413695,-0.60303533,0.66966665,-0.32735482,-4.0352,-2.081,-0.19690001,0
0,1496.38,3541.43,204.19,-2009.91,345.95,-120.84,-0.28413695,-0.60303533,0.66966665,-0.32735482,-4.0352,-2.081,-0.19690001,0
0,1395.98,3558.71,197.2,-2006.85,345.41,-153.12,-0.309854,-0.55026865,0.650108,-0.42255715,-4.0352,-2.081,-0.19690001,0
0,1329.12,3570.23,191.64,-2004.81,345.05,-174.6,-0.32479763,-0.5110969,0.6323953,-0.4830762,-4.0352,-2.081,-0.19690001,0
0,1228.97,3587.45,181.98,-2001.75,344.51,-206.79,-0.3436957,-0.44692013,0.59905446,-0.5685679,-4.0352,-2.081,-0.19690001,0
0,1162.29,3598.93,174.64,-1999.71,344.15,-228.23,0.35384336,0.40088075,-0.5725115,0.6215465,-4.0352,-2.081,-0.19690001,0
0,1095.67,3610.41,166.58,-1997.67,343.79,-249.63,0.36196253,0.3525432,-0.54268354,0.67096275,-4.0352,-2.081,-0.19690001,0
0,1029.13,3621.85,157.82,-1995.63,343.43,-271.03,0.36801016,0.3021826,-0.5097428,0.71653086,-4.0352,-2.081,-0.19690001,0
0,946.04,3636.15,145.86,-1993.08,342.98,-297.73,0.37259576,0.2368298,-0.46447486,0.7676895,-4.0352,-2.081,-0.19690001,0
0,946.04,3636.15,145.86,-1993.08,342.98,-297.73,0.37259576,0.2368298,-0.46447486,0.7676895,-4.0352,-2.081,-0.19690001,0
0,846.48,3653.29,130.04,-1990.02,342.44,-329.73,0.3736963,0.15566474,-0.40470567,0.81995904,-4.0352,-2.081,-0.19690001,0
0,713.96,3676.09,106.46,-1985.94,341.72,-372.32,0.3676703,0.044499148,-0.31704533,0.87310976,-4.0352,-2.081,-0.19690001,0
0,713.96,3676.09,106.46,-1985.94,341.72,-372.32,0.3676703,0.044499148,-0.31704533,0.87310976,-4.0352,-2.081,-0.19690001,0
0,616.62,3693.19,93.05,-1757.68,344.57,239.27,0.35077912,-0.06256101,-0.25586808,0.89864993,-2.586,-5.4125,-0.1291,0
0,528.82,3710.41,104.06,-1754.98,344.03,206.4,0.3112135,-0.2064246,-0.24219762,0.8954749,-2.586,-5.4125,-0.1291,0
0,470.36,3721.87,110.48,-1753.18,343.67,184.52,0.28088927,-0.29995453,-0.2300431,0.8821614,-2.586,-5.4125,-0.1291,0
0,470.36,3721.87,110.48,-1753.18,343.67,184.52,0.28088927,-0.29995453,-0.2300431,0.8821614,-2.586,-5.4125,-0.1291,0
0,382.78,3739.03,118.75,-1750.48,343.13,151.74,0.23023728,-0.43433946,-0.20754671,0.84573305,-2.586,-5.4125,-0.1291,0
0,295.34,3756.18,125.38,-1747.78,342.59,119.0,0.17441714,-0.55897045,-0.18037839,0.7903128,-2.586,-5.4125,-0.1291,0
0,235.62,3759.84,133.01,-1759.11,-361.59,437.44,0.10659351,-0.60661215,-0.16034208,0.77132994,-4.6065,-1.3508,3.5992002,0
0,235.62,3759.84,133.01,-1759.11,-361.59,437.44,0.10659351,-0.60661215,-0.16034208,0.77132994,-4.6065,-1.3508,3.5992002,0
0,118.48,3735.76,160.51,-1755.51,-360.79,393.23,-0.087155975,-0.6261684,-0.11655774,0.7659839,-4.6065,-1.3508,3.5992002,0
0,118.48,3735.76,160.51,-1755.51,-360.79,393.23,-0.087155975,-0.6261684,-0.11655774,0.7659839,-4.6065,-1.3508,3.5992002,0
0,16.18,3714.75,182.16,-1752.36,-360.09,354.62,-0.2540932,-0.62280196,-0.074370265,0.7362224,-4.6065,-1.3508,3.5992002,0
0,16.18,3714.75,182.16,-1752.36,-360.09,354.62,-0.2540932,-0.62280196,-0.074370265,0.7362224,-4.6065,-1.3508,3.5992002,0
0,-129.65,3684.79,209.19,-1747.86,-359.09,299.57,-0.4778972,-0.58514076,-0.010495619,0.6550682,-4.6065,-1.3508,3.5992002,0
0,-187.87,3672.83,218.71,-1746.06,-358.69,277.59,-0.5598283,-0.5596826,0.015464269,0.61082613,-4.6065,-1.3508,3.5992002,0
